"","tractce10","lon","lat","conservation","roofs_2012"
"517",460600,-87.5595142279743,41.7356326670145,0,0
"518",460700,-87.5492813310168,41.7355800799246,0,0
"519",241300,-87.6810250126309,41.9067715324136,0,0
"520",461000,-87.5465278551973,41.7274053113546,0,1
"521",681300,-87.6398621959304,41.7611733265543,0,0
"522",681400,-87.6491926453126,41.7615308018652,0,0
"523",60100,-87.6666112101614,41.9575310702136,1,0
"524",690300,-87.6290140632974,41.7686690114481,0,0
"525",690400,-87.6202083580875,41.7692584994654,0,0
"526",690900,-87.6103448056245,41.762142336526,0,0
"527",60200,-87.6715174650355,41.9579036343391,1,0
"528",242100,-87.6698374664961,41.8996698360933,0,0
"529",243100,-87.6745067505203,41.8923546036547,0,0
"530",243200,-87.6696237740193,41.8924327140705,0,0
"531",611600,-87.6767426508338,41.7975955013914,0,0
"532",243400,-87.6598478542818,41.8925576541066,0,1
"533",243500,-87.652517246602,41.892653581843,0,0
"534",711100,-87.6583001536082,41.7395016022829,0,0
"535",250200,-87.7510729730938,41.9123508408539,0,0
"536",491000,-87.6280505648676,41.6997585301814,0,2
"537",491100,-87.6376956450105,41.6997569239834,0,0
"538",710100,-87.6419713124944,41.7533917632785,0,0
"539",510100,-87.549863199866,41.7131173950287,0,0
"540",510200,-87.5600412798214,41.7142530454309,0,0
"541",710300,-87.6611056969399,41.7540484536109,0,0
"542",520200,-87.5397941197958,41.713801132743,0,0
"543",710900,-87.6396898530766,41.7421466732395,0,0
"544",711000,-87.6485810666234,41.7396436226455,0,0
"545",711200,-87.6698252184734,41.7405560925885,0,0
"546",711400,-87.6521234854288,41.7336571881259,0,0
"547",81402,-87.6089209266396,41.892975000442,1,4
"548",710600,-87.6609433584736,41.7476600371078,0,0
"549",61902,-87.6357067108189,41.944927978024,1,0
"550",30200,-87.6652300106637,41.9944414343312,1,2
"551",30300,-87.6725347890898,41.9943874869164,1,1
"552",30400,-87.6720788104821,41.9869515275765,1,1
"553",30500,-87.664935870742,41.9872259875799,1,0
"554",30800,-87.6641880360207,41.979912284551,1,0
"555",242400,-87.6844900043337,41.8994218897482,0,0
"556",242500,-87.6893190996704,41.8994454703259,0,0
"557",242600,-87.6941970052165,41.9005600121772,0,0
"558",242700,-87.6993742501894,41.8974253856614,0,0
"559",242800,-87.6903236871842,41.8926320023432,0,0
"560",242900,-87.6842896326331,41.8921954764948,0,0
"561",243000,-87.6793981389053,41.892275318636,0,0
"562",220400,-87.6999683618379,41.9284314573771,0,1
"563",220500,-87.7049110526687,41.928396541362,0,0
"564",31800,-87.6706209274865,41.967011428558,1,0
"565",221000,-87.7152525532945,41.9209603647723,0,0
"566",810400,-87.8294381496572,41.9875741382368,0,0
"567",31900,-87.6701840534476,41.9633740142345,1,0
"568",520500,-87.5308704615984,41.693116625976,0,0
"569",720500,-87.6891010884882,41.7028353101094,0,0
"570",490300,-87.6191477031954,41.7253815555303,0,0
"571",490400,-87.610823691884,41.7236538676075,0,0
"572",350100,-87.6084202455134,41.8417494551203,0,0
"573",351100,-87.6141997712212,41.8277468336747,0,7
"574",251200,-87.760603958758,41.8985490617563,0,0
"575",570100,-87.7189132230374,41.8162002921153,0,0
"576",30900,-87.6714454412117,41.9797950929387,1,0
"577",250600,-87.7706303086978,41.9056934520698,0,0
"578",560100,-87.7412502666614,41.8153658312173,0,0
"579",32100,-87.6530178887819,41.9581538287547,1,0
"580",490500,-87.6132067487759,41.7179275679196,0,0
"581",490600,-87.6283323616814,41.7179513534852,0,0
"582",490700,-87.6283647835122,41.7107318830138,0,0
"583",490800,-87.6153371267558,41.7106828151496,0,0
"584",700200,-87.7238224913277,41.7529904096115,0,0
"585",710200,-87.6514276753373,41.7551121550497,0,0
"586",710400,-87.670932449016,41.7539186322683,0,0
"587",710500,-87.6707872940473,41.7475316046041,0,1
"588",710700,-87.6568840069532,41.7471100027173,0,0
"589",251000,-87.7448924493222,41.8986944651526,0,0
"590",280400,-87.6718844892677,41.8860096455872,0,4
"591",320100,-87.6209322467984,41.8850464773621,0,7
"592",580800,-87.6866438569709,41.8102195051126,0,0
"593",351000,-87.6059744463613,41.8347836834895,0,0
"594",360200,-87.6099051526052,41.8268756923875,0,13
"595",380100,-87.6101004951304,41.820196742416,0,0
"596",231500,-87.7186559124164,41.891731834747,0,0
"597",251100,-87.7520111677168,41.8986247700315,0,0
"598",550200,-87.5640100317284,41.653429301667,0,0
"599",560800,-87.7721659359064,41.796205610414,0,0
"600",560900,-87.791651412688,41.7957701371978,0,0
"601",500300,-87.6053697673009,41.6893150350944,0,0
"602",561000,-87.7915032715445,41.7885021487846,0,0
"603",561100,-87.7719098609886,41.788869827318,0,0
"604",570200,-87.730714595591,41.8143801901256,0,1
"605",730400,-87.6526425598768,41.7178212632869,0,0
"606",730500,-87.6381385812967,41.7142492932329,0,0
"607",730600,-87.6504856742261,41.7106003375118,0,0
"608",730700,-87.6500792519453,41.7030817028425,0,0
"609",250300,-87.7608384228074,41.912839100231,0,1
"610",250400,-87.7753955669131,41.9129078448771,0,1
"611",250500,-87.7967953443484,41.9146186241189,0,0
"612",250700,-87.7608100389182,41.9058212447686,0,0
"613",250800,-87.7514676832649,41.9061817445266,0,0
"614",520300,-87.5395571733823,41.7011231904125,0,0
"615",520600,-87.5404038409624,41.6895293433372,0,0
"616",560200,-87.7477804828285,41.8113395997146,0,0
"617",560300,-87.7479493530886,41.8039071165276,0,0
"618",560700,-87.7575201908014,41.796462612426,0,0
"619",711500,-87.6386881399956,41.7324406240599,0,0
"620",720600,-87.6772069784385,41.7027764054796,0,0
"621",31000,-87.671109359385,41.9724370101906,1,0
"622",580300,-87.7089339926177,41.825187582184,0,1
"623",50500,-87.6835072764068,41.9504473978505,1,0
"624",50800,-87.6809279429558,41.9450094683144,1,0
"625",51000,-87.6857317170282,41.941302430618,1,0
"626",51400,-87.6809904885839,41.9357489198008,1,0
"627",81900,-87.6414913752416,41.897983188798,1,0
"628",252000,-87.769873411044,41.8836935238074,0,1
"629",260300,-87.7331353319645,41.8842757687877,0,0
"630",40300,-87.7019747563988,41.9768011372985,1,0
"631",40800,-87.6923033994547,41.9631627495269,1,1
"632",50100,-87.6763729824139,41.9578450671004,1,0
"633",50200,-87.6837167758633,41.9577405302994,1,0
"634",50300,-87.6915185578546,41.9576780418683,1,0
"635",380200,-87.6149860755178,41.8205739525438,0,0
"636",600400,-87.6439321213475,41.8417183504894,0,0
"637",81500,-87.626230030963,41.8925590391809,1,4
"638",720100,-87.6747270284519,41.7275942452807,0,1
"639",720200,-87.6660501534913,41.7130244644335,0,0
"640",720300,-87.6771451378847,41.7139024992144,0,0
"641",720700,-87.6651388197453,41.7031071195682,0,0
"642",730100,-87.6384256207285,41.7251770741927,0,0
"643",730300,-87.6645651072153,41.7274627386701,0,0
"644",31100,-87.6638662121122,41.9726684077406,1,0
"645",31200,-87.657341013711,41.9727091822581,1,0
"646",31300,-87.6467852997808,41.972909645836,1,1
"647",31400,-87.6405209558257,41.9625702301942,1,1
"648",570500,-87.7324552818224,41.7986015016716,0,0
"649",580100,-87.6907450373528,41.8280541206346,0,0
"650",580200,-87.6993477652479,41.8267717970309,0,0
"651",60300,-87.671331657775,41.950606054722,1,0
"652",580400,-87.7091844481928,41.8152752537948,0,0
"653",580600,-87.6920314408054,41.8173978044009,0,0
"654",530300,-87.6517524174877,41.6813143530086,0,1
"655",51300,-87.6758404151229,41.9359958097398,1,0
"656",500100,-87.5950236637053,41.7146839633522,0,0
"657",50600,-87.6761813096965,41.9505466272556,1,1
"658",50700,-87.6760594930528,41.9450710245038,1,0
"659",50900,-87.6857780029951,41.944946551079,1,0
"660",51100,-87.6808266391891,41.9413651696417,1,1
"661",81800,-87.6377954780885,41.8932553977691,1,8
"662",90100,-87.8135847106786,42.0152551316393,1,0
"663",90200,-87.8132237768264,42.0055983331912,1,0
"664",90300,-87.8166187400215,41.9992223854133,1,0
"665",100100,-87.7830335186679,41.9895803671158,0,0
"666",260200,-87.7282293271715,41.8843251189434,0,1
"667",100200,-87.7942458287446,41.9956163242491,0,0
"668",260100,-87.7233344746301,41.88435933734,0,0
"669",62400,-87.666288164171,41.9415555510289,1,1
"670",491300,-87.6278035861125,41.6888968674842,0,0
"671",720400,-87.6866686410655,41.7099918283199,0,0
"672",530400,-87.6515267049013,41.6740396727881,0,1
"673",63400,-87.6467302331026,41.9346595306567,1,0
"674",750600,-87.65204933973,41.6886312167523,0,0
"675",40100,-87.6819933624141,41.9833304593644,1,0
"676",40600,-87.684018050881,41.9668337804646,1,0
"677",40700,-87.6940852807134,41.9668056673878,1,0
"678",40900,-87.6838544296023,41.9631846751335,1,0
"679",980000,-87.9038931212472,41.9802644014805,0,6
"680",81600,-87.6288737240327,41.892106288499,1,3
"681",81700,-87.6318681407449,41.8920667825704,1,7
"682",251300,-87.7703849277679,41.8984250685547,0,0
"683",251400,-87.7701295745967,41.890998143907,0,1
"684",251500,-87.7603455218253,41.8911116587921,0,0
"685",251900,-87.7601039553063,41.8838195114302,0,1
"686",260700,-87.7279957583319,41.8770563777958,0,0
"687",600900,-87.6531588220081,41.8365100695293,0,1
"688",611200,-87.6624413674423,41.8049939257464,0,0
"689",62800,-87.6612647934204,41.9361586473119,1,0
"690",62900,-87.656411257313,41.9362369850433,1,0
"691",63000,-87.6515617334452,41.936310246061,1,0
"692",63100,-87.6467798825661,41.9382319313877,1,0
"693",63200,-87.6346427677085,41.9391655406072,1,0
"694",110200,-87.7734441752006,41.9800698991959,0,0
"695",251600,-87.7518037202315,41.8914064591499,0,0
"696",251700,-87.7444792692219,41.891384348718,0,0
"697",251800,-87.7478885140365,41.8841436216373,0,0
"698",570300,-87.7307909111613,41.8041448651696,0,0
"699",570400,-87.7191304515129,41.804992081286,0,0
"700",100600,-87.7973996099624,41.9792044608679,0,0
"701",62200,-87.6566439884543,41.9425846518525,1,0
"702",100700,-87.7976295304312,41.9721235347636,0,0
"703",261000,-87.732009357885,41.8713378715229,0,0
"704",62600,-87.6709842780505,41.9359751348821,1,0
"705",110100,-87.7696943471535,41.9874832207195,0,0
"706",260900,-87.7228141471077,41.8710297149563,0,0
"707",270500,-87.7177928328126,41.8762322854596,0,0
"708",520100,-87.5304963157192,41.7203311028578,0,0
"709",611400,-87.6721636142784,41.8048900342774,0,0
"710",610300,-87.6751020756701,41.8161776637342,0,3
"711",610800,-87.638408396113,41.8127078209382,0,0
"712",611000,-87.6499381156377,41.804771360544,0,0
"713",62700,-87.6661103184913,41.9360862242946,1,0
"714",120300,-87.7400665745016,41.9911135124989,0,0
"715",271800,-87.698489661537,41.8714963883772,0,0
"716",520400,-87.5307269136744,41.7029904192686,0,0
"717",260500,-87.7377282134989,41.8766639066319,0,0
"718",260600,-87.7328666444077,41.8771077365525,0,0
"719",580700,-87.6868469984774,41.8174880550179,0,0
"720",61200,-87.6616426943862,41.9490599063042,1,0
"721",590500,-87.6799065146744,41.8266632206442,0,0
"722",590600,-87.6729254485883,41.8268328400525,0,0
"723",590700,-87.6638517820744,41.8267821176695,0,0
"724",600600,-87.6554676853672,41.8422594455002,0,0
"725",600700,-87.6606293090066,41.8406926469461,0,0
"726",60400,-87.6665364304774,41.9506731542591,1,1
"727",60500,-87.6605007521168,41.9527200055154,1,0
"728",60900,-87.6404713584765,41.9506904327638,1,0
"729",61000,-87.6519702880011,41.9492205644594,1,3
"730",62000,-87.6470785661991,41.9425768542976,1,0
"731",62100,-87.6517703724811,41.9426914418185,1,0
"732",260400,-87.7380411255999,41.8842145248283,0,0
"733",260800,-87.7230963751872,41.8770847806574,0,0
"734",630800,-87.6985724505354,41.7899652039564,0,0
"735",100300,-87.8044053551404,41.988702923583,0,0
"736",100400,-87.8180417746742,41.9889674426354,0,0
"737",100500,-87.8197323359343,41.9780601023088,0,0
"738",283100,-87.6640457679169,41.8692735753473,0,0
"739",271200,-87.7035621491313,41.8773596835866,0,0
"740",610400,-87.6674491250625,41.8103984471784,0,0
"741",611100,-87.6575817273164,41.8050589471049,0,0
"742",611300,-87.667303854775,41.8049362144808,0,0
"743",62300,-87.6614431697405,41.9416277683622,1,0
"744",62500,-87.6711072515768,41.941488017612,1,0
"745",70700,-87.673802219334,41.9292624266179,1,0
"746",71100,-87.6510614114141,41.9217777351472,1,0
"747",71300,-87.6414577555614,41.9217793724569,1,0
"748",140200,-87.7130042824542,41.9706948992549,0,2
"749",70600,-87.6656766144088,41.9287627201618,1,1
"750",120400,-87.7521623065301,41.9772355514316,0,0
"751",130100,-87.720808929165,41.9911040396969,0,0
"752",130200,-87.7360665973434,41.9808507592349,0,0
"753",140100,-87.7057941354063,41.9710844200483,0,0
"754",283200,-87.6591990475348,41.869572562502,0,0
"755",140400,-87.7389429387613,41.9715370786612,0,0
"756",292400,-87.7223991095945,41.8552398378194,0,0
"757",282700,-87.6886812077962,41.8713667992239,0,0
"758",292500,-87.732242939401,41.855161083354,0,0
"759",300600,-87.7173343151787,41.8479904453448,0,0
"760",300700,-87.7124504024134,41.8480720296543,0,0
"761",282800,-87.6849136063689,41.8702682018613,0,0
"762",283800,-87.6537546895941,41.8634140996904,0,1
"763",290900,-87.7324566927063,41.8624103248657,0,1
"764",291600,-87.6922158594976,41.8576415047944,0,0
"765",630200,-87.6940452930871,41.8027453803991,0,0
"766",271300,-87.7084527890827,41.8773039706987,0,0
"767",280900,-87.6851281515466,41.878630904317,0,0
"768",611700,-87.6719761900707,41.7975991180114,0,0
"769",612100,-87.6476807252115,41.7979127131934,0,0
"770",70300,-87.6513102455879,41.9290462500521,1,0
"771",300500,-87.7219392958338,41.8474250898742,0,1
"772",291200,-87.7128745832708,41.8626611378221,0,0
"773",620300,-87.7304437828052,41.7895025208333,0,0
"774",620400,-87.7181681605055,41.7896381744746,0,0
"775",630100,-87.6816687761463,41.7992713463995,0,0
"776",630300,-87.708637831849,41.7988619648748,0,2
"777",630400,-87.6987811014693,41.7972544888769,0,0
"778",630500,-87.6890165204778,41.7974273989255,0,0
"779",110300,-87.7832348549326,41.975290667387,0,0
"780",110400,-87.7726108086189,41.9729531640873,0,0
"781",280100,-87.6428042434994,41.8852962161255,0,4
"782",120100,-87.7750065339558,42.001981717857,0,0
"783",280800,-87.6889008788312,41.8785967688804,0,0
"784",120200,-87.7576148315822,41.9945289125598,0,1
"785",271400,-87.713331368466,41.8772428677655,0,0
"786",71000,-87.6559114088558,41.9217011146673,1,1
"787",281900,-87.6426236294222,41.8792479477956,0,3
"788",550100,-87.5353302539883,41.6650307809208,0,0
"789",71200,-87.6462106415103,41.9218547154492,1,0
"790",611500,-87.6786552186487,41.8054482827147,0,0
"791",611800,-87.6671137747656,41.7976477281058,0,0
"792",611900,-87.6598226390565,41.7977430488177,0,0
"793",612000,-87.6525358892124,41.7978466432618,0,0
"794",620100,-87.7180256626508,41.7980175428418,0,0
"795",620200,-87.7292338330377,41.795521455942,0,0
"796",70200,-87.646292980962,41.929077750819,1,0
"797",70400,-87.6561562630993,41.928967197281,1,0
"798",70500,-87.6608922110254,41.9289454668988,1,1
"799",130300,-87.7133914563315,41.9865589452366,0,0
"800",292200,-87.7157067985214,41.8566517815467,0,0
"801",630900,-87.7083654942663,41.789811430895,0,0
